Scrape started on: 14:19:00
[STARTUP | Fri May 28 14:19:00 2021 | main.py | <module>]: Init Database
[SUCCESS | Fri May 28 14:25:17 2021 | main.py | <module>]: failure on token(205f121afde2434c8acbec5718b59ec9, Shibby, https://bscscan.com/token/0x13b909309ee14df35f4a98e460f7947ed90b5d8b, 0x13b909309ee14df35f4a98e460f7947ed90b5d8b)
[SCRAPE | Fri May 28 14:25:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KLEVER FINANCE not found on sniffer
[SUCCESS | Fri May 28 14:25:19 2021 | main.py | <module>]: failure on token(38a2b0e8cf874cfa818d2c58a20dbfe4, KLEVER FINANCE, https://bscscan.com/token/0x92faf6d5d82fd72822e0446420bc8e5f9c38a709, 0x92faf6d5d82fd72822e0446420bc8e5f9c38a709)
[SCRAPE | Fri May 28 14:25:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PinkBarbie not found on sniffer
[SUCCESS | Fri May 28 14:25:20 2021 | main.py | <module>]: failure on token(6b6035eb5f43468e8c32db23f7da13ea, PinkBarbie, https://bscscan.com/token/0xe389b08e930e6b2c8d8fc9fa853b3296e61b6e96, 0xe389b08e930e6b2c8d8fc9fa853b3296e61b6e96)
[SCRAPE | Fri May 28 14:25:22 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFEGENERATION not found on sniffer
[SUCCESS | Fri May 28 14:25:22 2021 | main.py | <module>]: failure on token(6e644adafc2d4f50991b2e1011462916, SAFEGENERATION, https://bscscan.com/token/0xe50b87a91a86354a641ab98ee58188807b95ac73, 0xe50b87a91a86354a641ab98ee58188807b95ac73)
[SCRAPE | Fri May 28 14:25:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Rocket Doge not found on sniffer
[SUCCESS | Fri May 28 14:25:23 2021 | main.py | <module>]: failure on token(e64896840c0844c1a88e96dea3a58fcf, Rocket Doge, https://bscscan.com/token/0x2231e64ec904f4fac9151a44f28d652b605210b0, 0x2231e64ec904f4fac9151a44f28d652b605210b0)
[SCRAPE | Fri May 28 14:25:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FogRose not found on sniffer
[SUCCESS | Fri May 28 14:25:24 2021 | main.py | <module>]: failure on token(337fdea4c38d4835bd45b6629349e9fb, FogRose, https://bscscan.com/token/0x9c0cf507e5cc9c3f7c734a8d3972cab833d67f29, 0x9c0cf507e5cc9c3f7c734a8d3972cab833d67f29)
[SCRAPE | Fri May 28 14:25:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Chelsea Fan Token not found on sniffer
[SUCCESS | Fri May 28 14:25:26 2021 | main.py | <module>]: failure on token(a8bcb23a0512470885d00243eb8506db, Chelsea Fan Token, https://bscscan.com/token/0x9d5966c664afa011923ec9447a80109839ad2cbd, 0x9d5966c664afa011923ec9447a80109839ad2cbd)
[SCRAPE | Fri May 28 14:25:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Test 1 not found on sniffer
[SUCCESS | Fri May 28 14:25:27 2021 | main.py | <module>]: failure on token(61a4e034b5ab43d4aa05ad2e0a5f153a, Test 1, https://bscscan.com/token/0xd83c1e9dc0b71caddd88bad1ad0d34a18ec9f20a, 0xd83c1e9dc0b71caddd88bad1ad0d34a18ec9f20a)
[SCRAPE | Fri May 28 14:25:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Chelsea Fc Fans Token not found on sniffer
[SUCCESS | Fri May 28 14:25:29 2021 | main.py | <module>]: failure on token(0d0828d6c1a940f19d6892aeabdb3c55, Chelsea Fc Fans Token, https://bscscan.com/token/0x5e93675d34649b0a31db2fc393a9fcd3ea732da3, 0x5e93675d34649b0a31db2fc393a9fcd3ea732da3)
[SCRAPE | Fri May 28 14:25:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FUDOFF not found on sniffer
[SUCCESS | Fri May 28 14:25:30 2021 | main.py | <module>]: failure on token(851b7766b5a94b4989913bea2441006b, FUDOFF, https://bscscan.com/token/0xddd21aece3bceb48c837866ce0ee07bee4b2c7a1, 0xddd21aece3bceb48c837866ce0ee07bee4b2c7a1)
[SCRAPE | Fri May 28 14:25:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Not Your Coin not found on sniffer
[SUCCESS | Fri May 28 14:25:31 2021 | main.py | <module>]: failure on token(57736d08e21447558f060f92bfac5d2a, Not Your Coin, https://bscscan.com/token/0xd9fa11721c0f4ca0d9b82689e40e8c59042cdfc2, 0xd9fa11721c0f4ca0d9b82689e40e8c59042cdfc2)
[SCRAPE | Fri May 28 14:25:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Blue Lightning not found on sniffer
[SUCCESS | Fri May 28 14:25:33 2021 | main.py | <module>]: failure on token(d1ea1c0c3f294adf9c837ef7b2c0fd25, Blue Lightning, https://bscscan.com/token/0xead202e2058fd1bc2b4802a08aa9bcdd0ce18971, 0xead202e2058fd1bc2b4802a08aa9bcdd0ce18971)
[SCRAPE | Fri May 28 14:25:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KLEVER FINANCE not found on sniffer
[SUCCESS | Fri May 28 14:25:34 2021 | main.py | <module>]: failure on token(172993c8439f4f39b5a283f86b578cff, KLEVER FINANCE, https://bscscan.com/token/0xc598c45a1ea8193657521fc19616c40109528fd2, 0xc598c45a1ea8193657521fc19616c40109528fd2)
[SCRAPE | Fri May 28 14:25:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Blue Lightning not found on sniffer
[SUCCESS | Fri May 28 14:25:36 2021 | main.py | <module>]: failure on token(501dea76d09a4a94b124a22f86e8c72d, Blue Lightning, https://bscscan.com/token/0x81ac72725dcf8970fc195bea55428ec13777a7e5, 0x81ac72725dcf8970fc195bea55428ec13777a7e5)
[SCRAPE | Fri May 28 14:25:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MICHAELSCOTT not found on sniffer
[SUCCESS | Fri May 28 14:25:37 2021 | main.py | <module>]: failure on token(cdb94d5acd0d4844b7d2eb87bdec68ae, MICHAELSCOTT, https://bscscan.com/token/0x58060412efe7b20331f077ce8e4ebe356fe7ac11, 0x58060412efe7b20331f077ce8e4ebe356fe7ac11)
[SCRAPE | Fri May 28 14:25:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Anemone Coin not found on sniffer
[SUCCESS | Fri May 28 14:25:39 2021 | main.py | <module>]: failure on token(8c8a926a6abe425dbd346a9cf4995c35, Anemone Coin, https://bscscan.com/token/0xdbd54f98be2d8a6298d315940e1bbd8b4193e167, 0xdbd54f98be2d8a6298d315940e1bbd8b4193e167)
[SCRAPE | Fri May 28 14:25:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFE WOLF not found on sniffer
[SUCCESS | Fri May 28 14:25:40 2021 | main.py | <module>]: failure on token(f23ec934df4e49ee92dec8c45d1689c5, SAFE WOLF, https://bscscan.com/token/0x6724e16b472c4ec9ac7dac4d2c06c17fb4e01359, 0x6724e16b472c4ec9ac7dac4d2c06c17fb4e01359)
[SCRAPE | Fri May 28 14:25:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: InstaSwap not found on sniffer
[SUCCESS | Fri May 28 14:25:41 2021 | main.py | <module>]: failure on token(4fc3b15829e24489a011b3802bea64f6, InstaSwap, https://bscscan.com/token/0x5347650af44e7c9c0b75d78be73545e812f50c01, 0x5347650af44e7c9c0b75d78be73545e812f50c01)
[SCRAPE | Fri May 28 14:25:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Poor Doge not found on sniffer
[SUCCESS | Fri May 28 14:25:43 2021 | main.py | <module>]: failure on token(c1e2508df7b4459d940f97d4994b09c5, Poor Doge, https://bscscan.com/token/0x723ebe31ebd60e8addba5a71bf17d4f923f7b9cd, 0x723ebe31ebd60e8addba5a71bf17d4f923f7b9cd)
[SCRAPE | Fri May 28 14:25:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Oraichain Register not found on sniffer
[SUCCESS | Fri May 28 14:25:44 2021 | main.py | <module>]: failure on token(098cd9d1f8fd47128f3635d7ea393766, Oraichain Register, https://bscscan.com/token/0x4e89119f9e9e7c501a9cf89b8c91a847129df2e3, 0x4e89119f9e9e7c501a9cf89b8c91a847129df2e3)
[SCRAPE | Fri May 28 14:25:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TIMETRAVEL not found on sniffer
[SUCCESS | Fri May 28 14:25:46 2021 | main.py | <module>]: failure on token(cc333a0130484126a04dfecf7a5aa91d, TIMETRAVEL, https://bscscan.com/token/0xccef27840ec474e9260c9b6cc8e4f6854c55d612, 0xccef27840ec474e9260c9b6cc8e4f6854c55d612)
[SCRAPE | Fri May 28 14:25:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KAOVANDRK not found on sniffer
[SUCCESS | Fri May 28 14:25:47 2021 | main.py | <module>]: failure on token(ca9ad2cbadf540d28faed621516976f2, KAOVANDRK, https://bscscan.com/token/0xdf46d409d1da718c20a0abbc1d8083443fd0e519, 0xdf46d409d1da718c20a0abbc1d8083443fd0e519)
[SCRAPE | Fri May 28 14:25:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Blue Lightning not found on sniffer
[SUCCESS | Fri May 28 14:25:49 2021 | main.py | <module>]: failure on token(3bc9aecd66b942c88d38b6d60f5577b4, Blue Lightning, https://bscscan.com/token/0x8a7ca614493e45fe5715f148842c303e62f70149, 0x8a7ca614493e45fe5715f148842c303e62f70149)
[SCRAPE | Fri May 28 14:25:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: STRONG HODL not found on sniffer
[SUCCESS | Fri May 28 14:25:50 2021 | main.py | <module>]: failure on token(037e9f0fea0a4e9a986006023c060125, STRONG HODL, https://bscscan.com/token/0x536813cc855808f64bd09918dfe6a35df528f174, 0x536813cc855808f64bd09918dfe6a35df528f174)
[SCRAPE | Fri May 28 14:25:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BOLAS not found on sniffer
[SUCCESS | Fri May 28 14:25:51 2021 | main.py | <module>]: failure on token(b6d20eda184e443ebbbf547e18fcb1dc, BOLAS, https://bscscan.com/token/0xcb5bd7902dcac19adc1bd4337cfa219dca8627f6, 0xcb5bd7902dcac19adc1bd4337cfa219dca8627f6)
[SCRAPE | Fri May 28 14:25:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EjectElon not found on sniffer
[SUCCESS | Fri May 28 14:25:53 2021 | main.py | <module>]: failure on token(aed6f6e0ce7d4b21830b07607f46f78e, EjectElon, https://bscscan.com/token/0x8d491d9ed6ab38bbd23974428a125a853d35be26, 0x8d491d9ed6ab38bbd23974428a125a853d35be26)
[SCRAPE | Fri May 28 14:25:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TukTukFinance not found on sniffer
[SUCCESS | Fri May 28 14:25:54 2021 | main.py | <module>]: failure on token(481bccdf67b5443083872a16e07ef5fe, TukTukFinance, https://bscscan.com/token/0x5a51ee8c4c3e25dbd9b644e097a318851892d7b4, 0x5a51ee8c4c3e25dbd9b644e097a318851892d7b4)
[SCRAPE | Fri May 28 14:25:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Njord Token not found on sniffer
[SUCCESS | Fri May 28 14:25:56 2021 | main.py | <module>]: failure on token(f17a706b29b748c9a0d2f12353192fee, Njord Token, https://bscscan.com/token/0xa0c9d87ce06365195f2d6c3ceb13708ae1779ee8, 0xa0c9d87ce06365195f2d6c3ceb13708ae1779ee8)
[SCRAPE | Fri May 28 14:25:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SLOTHV2 (t.me/SLOTHV2)  not found on sniffer
[SUCCESS | Fri May 28 14:25:57 2021 | main.py | <module>]: failure on token(c2c1cf0289924770bc9d6f3583464e66, SLOTHV2 (t.me/SLOTHV2) , https://bscscan.com/token/0xb0ed7fa849282af80de93c48e94506a4ef436272, 0xb0ed7fa849282af80de93c48e94506a4ef436272)
[SCRAPE | Fri May 28 14:25:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FUCKuELONMUSKclub not found on sniffer
[SUCCESS | Fri May 28 14:25:59 2021 | main.py | <module>]: failure on token(30cc448bbecd471a8c9f01e356941776, FUCKuELONMUSKclub, https://bscscan.com/token/0xe5263da4d00fe56f499fde18423864326be5f8b6, 0xe5263da4d00fe56f499fde18423864326be5f8b6)
[SCRAPE | Fri May 28 14:26:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Blue Lightning Token not found on sniffer
[SUCCESS | Fri May 28 14:26:00 2021 | main.py | <module>]: failure on token(fd9160520a334bb5871c8e2d1a2d8719, Blue Lightning Token, https://bscscan.com/token/0xa506e2def353f0b44ec9ffae318a172fc11621be, 0xa506e2def353f0b44ec9ffae318a172fc11621be)
[SCRAPE | Fri May 28 14:26:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: safecovid.io not found on sniffer
[SUCCESS | Fri May 28 14:26:01 2021 | main.py | <module>]: failure on token(29bee87fe9434db1864d80d2942da5a4, safecovid.io, https://bscscan.com/token/0xd39c92d853e629075b00711eb71b4b3aa8130837, 0xd39c92d853e629075b00711eb71b4b3aa8130837)
[SCRAPE | Fri May 28 14:26:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mr.Freeman Token not found on sniffer
[SUCCESS | Fri May 28 14:26:03 2021 | main.py | <module>]: failure on token(12cd85dcd3f74c758cbe74d1bae28758, Mr.Freeman Token, https://bscscan.com/token/0xac3358b8de8474511fc276b77efa601bc9d100c8, 0xac3358b8de8474511fc276b77efa601bc9d100c8)
[SCRAPE | Fri May 28 14:26:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DriveSwap not found on sniffer
[SUCCESS | Fri May 28 14:26:04 2021 | main.py | <module>]: failure on token(8ca09d1b3e074a3789ad688bdd3863c1, DriveSwap, https://bscscan.com/token/0x62405aa9ea53b850d1d2b4480d8244954957b25d, 0x62405aa9ea53b850d1d2b4480d8244954957b25d)
[SCRAPE | Fri May 28 14:26:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFE SATAN not found on sniffer
[SUCCESS | Fri May 28 14:26:06 2021 | main.py | <module>]: failure on token(2d50d2eec1c6486d82967a7ac047e7ce, SAFE SATAN, https://bscscan.com/token/0x2dc3f807f2c6494a757db3d7ea46a11422c46f64, 0x2dc3f807f2c6494a757db3d7ea46a11422c46f64)
[SCRAPE | Fri May 28 14:26:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Blue Lightning not found on sniffer
[SUCCESS | Fri May 28 14:26:07 2021 | main.py | <module>]: failure on token(f60a65e74ffb4b13be2abc783241839f, Blue Lightning, https://bscscan.com/token/0x88021380ce16e4654aff300706fbfbf9a685157a, 0x88021380ce16e4654aff300706fbfbf9a685157a)
[SCRAPE | Fri May 28 14:26:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SLOTH V2 (https://t.me/SLOTHV2) not found on sniffer
[SUCCESS | Fri May 28 14:26:08 2021 | main.py | <module>]: failure on token(21451dac6e3d4aacba4ba99b2991990d, SLOTH V2 (https://t.me/SLOTHV2), https://bscscan.com/token/0x9976d4f0e8ade9eb851ffe601952f9d612fa18bb, 0x9976d4f0e8ade9eb851ffe601952f9d612fa18bb)
[SCRAPE | Fri May 28 14:26:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PALM BUSD Palm LP Vault not found on sniffer
[SUCCESS | Fri May 28 14:26:10 2021 | main.py | <module>]: failure on token(e50483a4f435426588cc3e625449a388, PALM BUSD Palm LP Vault, https://bscscan.com/token/0x14ad5a43469968a790414c8b4b41fd2a891d592b, 0x14ad5a43469968a790414c8b4b41fd2a891d592b)
[SCRAPE | Fri May 28 14:26:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceShark not found on sniffer
[SUCCESS | Fri May 28 14:26:11 2021 | main.py | <module>]: failure on token(54b6968efabb4a3ab92bcc13626925d5, SpaceShark, https://bscscan.com/token/0x15757bec68c38f343e9916ef2caca15db9bc3a70, 0x15757bec68c38f343e9916ef2caca15db9bc3a70)
[SCRAPE | Fri May 28 14:26:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NewMoon not found on sniffer
[SUCCESS | Fri May 28 14:26:13 2021 | main.py | <module>]: failure on token(7884a6091ad94ecd8026fc9d823f9d57, NewMoon, https://bscscan.com/token/0xd1a30289c7421ad049b94bd56f269d6861730c4e, 0xd1a30289c7421ad049b94bd56f269d6861730c4e)
[SCRAPE | Fri May 28 14:26:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: test not found on sniffer
[SUCCESS | Fri May 28 14:26:14 2021 | main.py | <module>]: failure on token(ecb1f4a755d44ce5b4d99c8e6d57de0a, test, https://bscscan.com/token/0x95b54cb9e46b2a732523a6ca498d911ba4cd833f, 0x95b54cb9e46b2a732523a6ca498d911ba4cd833f)
[SCRAPE | Fri May 28 14:26:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FUCKuELONMUSKclub not found on sniffer
[SUCCESS | Fri May 28 14:26:16 2021 | main.py | <module>]: failure on token(878d66c2fff949e495018f6f7cb1b1a7, FUCKuELONMUSKclub, https://bscscan.com/token/0xdbc32affd4d3045ace5acb61e5b8ace9234800c5, 0xdbc32affd4d3045ace5acb61e5b8ace9234800c5)
[SCRAPE | Fri May 28 14:26:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Billionaire Coin not found on sniffer
[SUCCESS | Fri May 28 14:26:17 2021 | main.py | <module>]: failure on token(70fa61d8c3414f389f6f86761d42e773, Billionaire Coin, https://bscscan.com/token/0x53f49d6c6769158615fc0f4a2bf59ee7aa73e817, 0x53f49d6c6769158615fc0f4a2bf59ee7aa73e817)
[SCRAPE | Fri May 28 14:26:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: aJASMY not found on sniffer
[SUCCESS | Fri May 28 14:26:18 2021 | main.py | <module>]: failure on token(87132b02f0424c1ebb08ec69867dac6a, aJASMY, https://bscscan.com/token/0x9eae547e8843399afc15b4a676de9155796b3cf5, 0x9eae547e8843399afc15b4a676de9155796b3cf5)
[SCRAPE | Fri May 28 14:26:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FRIDAYMOONplus not found on sniffer
[SUCCESS | Fri May 28 14:26:20 2021 | main.py | <module>]: success adding (b48e87aa52754812980f9ff9c88c9a0d, FRIDAYMOONplus, https://bscscan.com/token/0xb08ffa03825e15254883e00f8c57c04fc9a126df, 0xb08ffa03825e15254883e00f8c57c04fc9a126df)
[SCRAPE | Fri May 28 14:26:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: QUEEF SWAP not found on sniffer
[SUCCESS | Fri May 28 14:26:21 2021 | main.py | <module>]: success adding (197655ac0c944e1ea96d1e357aee9a77, QUEEF SWAP, https://bscscan.com/token/0x07d64262916edd11aa945a6d21b981128f340126, 0x07d64262916edd11aa945a6d21b981128f340126)
[SCRAPE | Fri May 28 14:26:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EjectElon not found on sniffer
[SUCCESS | Fri May 28 14:26:23 2021 | main.py | <module>]: success adding (a0128ae8440e4e1cbd2a8826cb7034a1, EjectElon, https://bscscan.com/token/0x148ceeb2f1d0c568a347c192df7e7676259f1a3b, 0x148ceeb2f1d0c568a347c192df7e7676259f1a3b)
[SCRAPE | Fri May 28 14:26:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WeedSwap not found on sniffer
[SUCCESS | Fri May 28 14:26:25 2021 | main.py | <module>]: success adding (2cd4531d3f964c6c9a9de5613c7ff2af, WeedSwap, https://bscscan.com/token/0x6617e2da8ae52ac8321d32f7b7028d3b6f5a487a, 0x6617e2da8ae52ac8321d32f7b7028d3b6f5a487a)
[SCRAPE | Fri May 28 14:26:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Daiki Inu not found on sniffer
[SUCCESS | Fri May 28 14:26:26 2021 | main.py | <module>]: success adding (8a2d3b9d255442d1a6a3d72a088f66e8, Daiki Inu, https://bscscan.com/token/0xedab6e3dae63eebe25f64f1240a4f04a590fcb80, 0xedab6e3dae63eebe25f64f1240a4f04a590fcb80)
[SCRAPE | Fri May 28 14:26:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Smit not found on sniffer
[SUCCESS | Fri May 28 14:26:28 2021 | main.py | <module>]: success adding (be693e0ad3e343e5904a86a609028e44, Smit, https://bscscan.com/token/0xfd6aa9215971b199820ef2070bb184c0e658bd1f, 0xfd6aa9215971b199820ef2070bb184c0e658bd1f)
[SCRAPE | Fri May 28 14:26:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Trailer Park Boys not found on sniffer
[SUCCESS | Fri May 28 14:26:29 2021 | main.py | <module>]: success adding (d8eeda8b8803419da6bb15cd37680c8b, Trailer Park Boys, https://bscscan.com/token/0xe0d4a605c1663eb1cd6dd69673abad6642af4323, 0xe0d4a605c1663eb1cd6dd69673abad6642af4323)
[SCRAPE | Fri May 28 14:26:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Testcontract not found on sniffer
[SUCCESS | Fri May 28 14:26:31 2021 | main.py | <module>]: success adding (608bcd9b100641c9a0db25326c9235a8, Testcontract, https://bscscan.com/token/0x40fdc9b30e5561c6b8fe42cbf7770302df8b0b33, 0x40fdc9b30e5561c6b8fe42cbf7770302df8b0b33)
[SCRAPE | Fri May 28 14:26:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Okomi INU not found on sniffer
[SUCCESS | Fri May 28 14:26:32 2021 | main.py | <module>]: failure on token(4d17c59c16854d8d9fe4e324ea8dcf1d, Okomi INU, https://bscscan.com/token/0xeacaafb4daa1c2ab9df772688e338ab83d460b6d, 0xeacaafb4daa1c2ab9df772688e338ab83d460b6d)
[SCRAPE | Fri May 28 14:26:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ATAL not found on sniffer
[SUCCESS | Fri May 28 14:26:34 2021 | main.py | <module>]: failure on token(5d5ec8a743734308aafce080cfccb089, ATAL, https://bscscan.com/token/0x34503f177c2f734a80c3bf39520aba4cb60abd2f, 0x34503f177c2f734a80c3bf39520aba4cb60abd2f)
[SCRAPE | Fri May 28 14:26:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ELONMUSK not found on sniffer
[SUCCESS | Fri May 28 14:26:35 2021 | main.py | <module>]: failure on token(18b4414b2dac45b6bd0c7f67468a79b3, ELONMUSK, https://bscscan.com/token/0xda1c8fdb4b96be92e8bd551341460e2ef71d716c, 0xda1c8fdb4b96be92e8bd551341460e2ef71d716c)
[SCRAPE | Fri May 28 14:26:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Football lottery ticket not found on sniffer
[SUCCESS | Fri May 28 14:26:37 2021 | main.py | <module>]: failure on token(efcdcb3eee27403c914f839fe3464509, Football lottery ticket, https://bscscan.com/token/0xa00110e9591ca457bd1f488f9ba936689b28952f, 0xa00110e9591ca457bd1f488f9ba936689b28952f)
[SCRAPE | Fri May 28 14:26:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Tora Inu not found on sniffer
[SUCCESS | Fri May 28 14:26:38 2021 | main.py | <module>]: failure on token(9714441523dd454f98df7d4f151bfb48, Tora Inu, https://bscscan.com/token/0x7bf18ec0170d51523f834bb54c623010355785da, 0x7bf18ec0170d51523f834bb54c623010355785da)
[SCRAPE | Fri May 28 14:26:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CROWN not found on sniffer
[SUCCESS | Fri May 28 14:26:40 2021 | main.py | <module>]: failure on token(02ec24f854914f168dd9e764a4c569a1, CROWN, https://bscscan.com/token/0x5e9ef7221f49bf19cbe5498b98549b02fa89731c, 0x5e9ef7221f49bf19cbe5498b98549b02fa89731c)
[SCRAPE | Fri May 28 14:26:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FUCKuELONMUSKclub not found on sniffer
[SUCCESS | Fri May 28 14:26:41 2021 | main.py | <module>]: failure on token(154dcb85e85f40cf914ae58af4dae2d0, FUCKuELONMUSKclub, https://bscscan.com/token/0xf2eb3ad6d486acab47913046f7bb4feae8f580fe, 0xf2eb3ad6d486acab47913046f7bb4feae8f580fe)
[SCRAPE | Fri May 28 14:26:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceSeal not found on sniffer
[SUCCESS | Fri May 28 14:26:43 2021 | main.py | <module>]: failure on token(9e39129f11214f9cac39b7c718ca446c, SpaceSeal, https://bscscan.com/token/0x63e0e1a4a7c66b1a6a3cce878ddf652a5bae400a, 0x63e0e1a4a7c66b1a6a3cce878ddf652a5bae400a)
[SCRAPE | Fri May 28 14:26:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Moonmax not found on sniffer
[SUCCESS | Fri May 28 14:26:44 2021 | main.py | <module>]: failure on token(a72d0b08c4e44f12977459aef3b1cf76, Moonmax, https://bscscan.com/token/0x2a6e2ac4dffbefff7d9b4e414939e213ef28a4b2, 0x2a6e2ac4dffbefff7d9b4e414939e213ef28a4b2)
[SCRAPE | Fri May 28 14:26:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Binance NFTMarket not found on sniffer
[SUCCESS | Fri May 28 14:26:46 2021 | main.py | <module>]: failure on token(d2c25d1c3e7f44b8ab4f3cb554327c89, Binance NFTMarket, https://bscscan.com/token/0x77ff0a9a661812f3d5b0086fa1186b3693676e5d, 0x77ff0a9a661812f3d5b0086fa1186b3693676e5d)
[SCRAPE | Fri May 28 14:26:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BigShort not found on sniffer
[SUCCESS | Fri May 28 14:26:47 2021 | main.py | <module>]: failure on token(9ca7795d9ee54cf5a03ec974f791549f, BigShort, https://bscscan.com/token/0xf3ec6be5228646b9e191230bd958562899e4b793, 0xf3ec6be5228646b9e191230bd958562899e4b793)
[SCRAPE | Fri May 28 14:26:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Whales Club not found on sniffer
