Scrape started on: 23:11:06
[STARTUP | Fri May 28 23:11:06 2021 | main.py | <module>]: Init Database
[SUCCESS | Fri May 28 23:11:56 2021 | main.py | <module>]: success adding (cbc18c7f30194c1c91b78fe40976e4fc, ExtraCoin, https://bscscan.com/token/0x65ebc99a3c5b9afd5ac1e20b9db4d1fd44c1dce0, 0x65ebc99a3c5b9afd5ac1e20b9db4d1fd44c1dce0)
[SCRAPE | Fri May 28 23:11:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MandelbrotSet not found on sniffer
[SUCCESS | Fri May 28 23:11:57 2021 | main.py | <module>]: success adding (1a55dac33cef4b4ea59ead68e867bc3e, MandelbrotSet, https://bscscan.com/token/0x56edbd52f7bde74fe587b0eb2af5963edf93da9c, 0x56edbd52f7bde74fe587b0eb2af5963edf93da9c)
[SCRAPE | Fri May 28 23:11:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bengal Token not found on sniffer
[SUCCESS | Fri May 28 23:11:59 2021 | main.py | <module>]: success adding (605935ed8c094f59ac5f96606c472a79, Bengal Token, https://bscscan.com/token/0xe2d84d90e50e708cd47d58d5f44ac1a172394248, 0xe2d84d90e50e708cd47d58d5f44ac1a172394248)
[SCRAPE | Fri May 28 23:12:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Shark Finance not found on sniffer
[SUCCESS | Fri May 28 23:12:00 2021 | main.py | <module>]: success adding (777df02c52fa44b9846af824fb72100c, Shark Finance, https://bscscan.com/token/0x1ae1ad8f4c0bd64afd22ae1974d92508b39bc287, 0x1ae1ad8f4c0bd64afd22ae1974d92508b39bc287)
[SCRAPE | Fri May 28 23:12:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: COOLCOIN not found on sniffer
[SUCCESS | Fri May 28 23:12:01 2021 | main.py | <module>]: success adding (cd8823f876a145828a6ba43d10ed456b, COOLCOIN, https://bscscan.com/token/0x1caf74f411182418109be860cadf2587a6e7a2db, 0x1caf74f411182418109be860cadf2587a6e7a2db)
[SCRAPE | Fri May 28 23:12:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CURSE not found on sniffer
[SUCCESS | Fri May 28 23:12:03 2021 | main.py | <module>]: success adding (9a165a4d2633456a8c1940210b08c3fc, CURSE, https://bscscan.com/token/0xffb3d2735d8759e0745aedeaff0d60a68459670a, 0xffb3d2735d8759e0745aedeaff0d60a68459670a)
[SCRAPE | Fri May 28 23:12:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WaterDoggo not found on sniffer
[SUCCESS | Fri May 28 23:12:04 2021 | main.py | <module>]: success adding (ff43e073871f4133a83b97d4af7e7a7c, WaterDoggo, https://bscscan.com/token/0x2f992a195775db16b64b5c73573478b5317c43a3, 0x2f992a195775db16b64b5c73573478b5317c43a3)
[SCRAPE | Fri May 28 23:12:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KINGTUTNFT not found on sniffer
[SUCCESS | Fri May 28 23:12:06 2021 | main.py | <module>]: success adding (a45ca898bec04d6fae52148ab77c2afb, KINGTUTNFT, https://bscscan.com/token/0x1df47b056bd5c800f0fc6d9d7241f7cc0ee7abee, 0x1df47b056bd5c800f0fc6d9d7241f7cc0ee7abee)
[SCRAPE | Fri May 28 23:12:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: abcv not found on sniffer
[SUCCESS | Fri May 28 23:12:07 2021 | main.py | <module>]: success adding (dc245aa7032140779ead9979899c3086, abcv, https://bscscan.com/token/0xb286e2f69322f7432eb7540b114778bda3bd526e, 0xb286e2f69322f7432eb7540b114778bda3bd526e)
[SCRAPE | Fri May 28 23:12:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ClubSandwich not found on sniffer
[SUCCESS | Fri May 28 23:12:09 2021 | main.py | <module>]: success adding (39433a894a7b4ec6937c63b0a125be54, ClubSandwich, https://bscscan.com/token/0xd302e4dc6fdef11a627f304023ef71ec3786a86e, 0xd302e4dc6fdef11a627f304023ef71ec3786a86e)
[SCRAPE | Fri May 28 23:12:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BGhost not found on sniffer
[SUCCESS | Fri May 28 23:12:10 2021 | main.py | <module>]: success adding (cccaecb2864a4874abeecacbb450056c, BGhost, https://bscscan.com/token/0x030025c6c140ed3a3b93ad7248b4e1ec2f46d443, 0x030025c6c140ed3a3b93ad7248b4e1ec2f46d443)
[SCRAPE | Fri May 28 23:12:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HalmoniToken not found on sniffer
[SUCCESS | Fri May 28 23:12:11 2021 | main.py | <module>]: success adding (ff9b39c3ede344f494dd21325ece0760, HalmoniToken, https://bscscan.com/token/0xacf002e6f043a14e789e26a98abf43cd3a6f183d, 0xacf002e6f043a14e789e26a98abf43cd3a6f183d)
[SCRAPE | Fri May 28 23:12:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: seagame not found on sniffer
[SUCCESS | Fri May 28 23:12:13 2021 | main.py | <module>]: success adding (90e5e2bbcef54e468a95e772a755d81c, seagame, https://bscscan.com/token/0x8a13615386e50e5923882dadbaebc733901add16, 0x8a13615386e50e5923882dadbaebc733901add16)
[SCRAPE | Fri May 28 23:12:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Fairmoon Cash not found on sniffer
[SUCCESS | Fri May 28 23:12:14 2021 | main.py | <module>]: success adding (2e484bf1d97646f59c187678a0781344, Fairmoon Cash, https://bscscan.com/token/0x5891f01976b04665b3e1f69c39b7788377276bb5, 0x5891f01976b04665b3e1f69c39b7788377276bb5)
[SCRAPE | Fri May 28 23:12:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: 1000X not found on sniffer
[SUCCESS | Fri May 28 23:12:16 2021 | main.py | <module>]: success adding (f2cb4b3d7cd84714bc295c6d77d294eb, 1000X, https://bscscan.com/token/0xdf6949d9fefef5e925fdd436f711e4270dae6184, 0xdf6949d9fefef5e925fdd436f711e4270dae6184)
[SCRAPE | Fri May 28 23:12:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RockBear not found on sniffer
[SUCCESS | Fri May 28 23:12:17 2021 | main.py | <module>]: success adding (3abd714ccfdb4924bcb21a7314540632, RockBear, https://bscscan.com/token/0x5a93b2835cee9c61da00bc743f69af232f1f9962, 0x5a93b2835cee9c61da00bc743f69af232f1f9962)
[SCRAPE | Fri May 28 23:12:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Stoned Elon not found on sniffer
[SUCCESS | Fri May 28 23:12:18 2021 | main.py | <module>]: success adding (48e18b4380b641d7bdcd5b1abb0fd179, Stoned Elon, https://bscscan.com/token/0xc6c585abd5bce8b22f45986d26fefe8742f77abe, 0xc6c585abd5bce8b22f45986d26fefe8742f77abe)
[SCRAPE | Fri May 28 23:12:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: 600X not found on sniffer
[SUCCESS | Fri May 28 23:12:20 2021 | main.py | <module>]: success adding (d0190a33e765499a90229d599ab7c033, 600X, https://bscscan.com/token/0x512ce69cacc460bd50e02f6a53e7b6b4dd6bef29, 0x512ce69cacc460bd50e02f6a53e7b6b4dd6bef29)
[SCRAPE | Fri May 28 23:12:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PornSwap not found on sniffer
[SUCCESS | Fri May 28 23:12:21 2021 | main.py | <module>]: success adding (ae8050e8fd8a488e8b5f312ad1465abd, PornSwap, https://bscscan.com/token/0xec7f454e10d2b40a37d4558f919c0641a30b2fc6, 0xec7f454e10d2b40a37d4558f919c0641a30b2fc6)
[SCRAPE | Fri May 28 23:12:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MEONIC not found on sniffer
[SUCCESS | Fri May 28 23:12:23 2021 | main.py | <module>]: success adding (94803139d52c498a8bc5fd296ac483d6, MEONIC, https://bscscan.com/token/0x548b075f4d11aac417afb6ceab3af71860c24e02, 0x548b075f4d11aac417afb6ceab3af71860c24e02)
[SCRAPE | Fri May 28 23:12:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PoodleSwap not found on sniffer
[SUCCESS | Fri May 28 23:12:24 2021 | main.py | <module>]: success adding (ec2a27509a7b471dba445bc0d229da24, PoodleSwap, https://bscscan.com/token/0xf20f39c411ab0d55a0f6e8b736022afabb238d28, 0xf20f39c411ab0d55a0f6e8b736022afabb238d28)
[SCRAPE | Fri May 28 23:12:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RugWatch not found on sniffer
[SUCCESS | Fri May 28 23:12:26 2021 | main.py | <module>]: success adding (568d91fd472c4f3994904f7bdd0bf4dc, RugWatch, https://bscscan.com/token/0x0dbc8dac8b9166300b79376850e1fa73ecad15c2, 0x0dbc8dac8b9166300b79376850e1fa73ecad15c2)
[SCRAPE | Fri May 28 23:12:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Kishu Inu not found on sniffer
[SUCCESS | Fri May 28 23:12:27 2021 | main.py | <module>]: success adding (41d8814962d544a283c60b28f657da10, Kishu Inu, https://bscscan.com/token/0xc08d44f020f5136017f4b35b51443d135b42d478, 0xc08d44f020f5136017f4b35b51443d135b42d478)
[SCRAPE | Fri May 28 23:12:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ACryptoS Pancake LPs not found on sniffer
[SUCCESS | Fri May 28 23:12:28 2021 | main.py | <module>]: success adding (7eae7dfac3524506956c6d40efe5d9c9, ACryptoS Pancake LPs, https://bscscan.com/token/0xadb783ca0eede47d882a8e1c656a1e681a388ada, 0xadb783ca0eede47d882a8e1c656a1e681a388ada)
[SCRAPE | Fri May 28 23:12:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LADYBUGFINANCE not found on sniffer
[SUCCESS | Fri May 28 23:12:30 2021 | main.py | <module>]: success adding (12c5246027c84044832523000627bd58, LADYBUGFINANCE, https://bscscan.com/token/0xa713e7232b3580743a25731c5a1708abc1a8e1c1, 0xa713e7232b3580743a25731c5a1708abc1a8e1c1)
[SCRAPE | Fri May 28 23:12:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: American Airlines Finance  not found on sniffer
[SUCCESS | Fri May 28 23:12:31 2021 | main.py | <module>]: success adding (30da0f15930e479198bc13fcdd096764, American Airlines Finance , https://bscscan.com/token/0x9f14ac61164b1edd422c9253a57cd2e096f42c5e, 0x9f14ac61164b1edd422c9253a57cd2e096f42c5e)
[SCRAPE | Fri May 28 23:12:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MelonSwap not found on sniffer
[SUCCESS | Fri May 28 23:12:33 2021 | main.py | <module>]: success adding (8e5df59a21934689849589c9a7c83615, MelonSwap, https://bscscan.com/token/0x872f6c6a43075e87c9ae9e507da03580320a5080, 0x872f6c6a43075e87c9ae9e507da03580320a5080)
[SCRAPE | Fri May 28 23:12:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: https not found on sniffer
[SUCCESS | Fri May 28 23:12:34 2021 | main.py | <module>]: success adding (ff96d8f02fd9469a96d7386481016c38, https, https://bscscan.com/token/0x02f06e1f8115c01fee7458b55630c2524dc04691, 0x02f06e1f8115c01fee7458b55630c2524dc04691)
[SCRAPE | Fri May 28 23:12:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FUCK FUD MASTER not found on sniffer
[SUCCESS | Fri May 28 23:12:36 2021 | main.py | <module>]: success adding (7125cb83c9e44143848c87d99b38a4bf, FUCK FUD MASTER, https://bscscan.com/token/0x63088efd003126e3b15a01bcc8f9217b8af6c40c, 0x63088efd003126e3b15a01bcc8f9217b8af6c40c)
[SCRAPE | Fri May 28 23:12:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Spell Token not found on sniffer
[SUCCESS | Fri May 28 23:12:37 2021 | main.py | <module>]: success adding (afab8d1de7774678a75554691634f99c, Spell Token, https://bscscan.com/token/0x831bdc4b4d32d35ba66ed12e74c99dbe5d508678, 0x831bdc4b4d32d35ba66ed12e74c99dbe5d508678)
[SCRAPE | Fri May 28 23:12:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Test Token not found on sniffer
[SUCCESS | Fri May 28 23:12:38 2021 | main.py | <module>]: success adding (1c2de62187e643a8a005f610a5d222f1, Test Token, https://bscscan.com/token/0x5805f4c1ea438e778a080560e7b47e38f4e39bc4, 0x5805f4c1ea438e778a080560e7b47e38f4e39bc4)
[SCRAPE | Fri May 28 23:12:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WonderToken not found on sniffer
[SUCCESS | Fri May 28 23:12:40 2021 | main.py | <module>]: success adding (5899897c4cc34728a91e4d4fc1b2d14f, WonderToken, https://bscscan.com/token/0x0d57782545b6a7042902d7c9fe41f4f4dba21767, 0x0d57782545b6a7042902d7c9fe41f4f4dba21767)
[SCRAPE | Fri May 28 23:12:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DeFi-llatio not found on sniffer
[SUCCESS | Fri May 28 23:12:41 2021 | main.py | <module>]: success adding (bec73e9fcc9c4f919df3584dffab6dde, DeFi-llatio, https://bscscan.com/token/0x036a6c2ca49f0d70887af2a438cc1ecc67427b5a, 0x036a6c2ca49f0d70887af2a438cc1ecc67427b5a)
[SCRAPE | Fri May 28 23:12:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SexyMusk not found on sniffer
[SUCCESS | Fri May 28 23:12:43 2021 | main.py | <module>]: success adding (fb1464a2af804777b291357fc9f4628c, SexyMusk, https://bscscan.com/token/0x28bd852145cae1b444274eb518fd22657c605b59, 0x28bd852145cae1b444274eb518fd22657c605b59)
[SCRAPE | Fri May 28 23:12:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AjumoniToken not found on sniffer
[SUCCESS | Fri May 28 23:12:44 2021 | main.py | <module>]: success adding (a9d5fe2ccb1e4ac593af48997490d511, AjumoniToken, https://bscscan.com/token/0xfab94e3e7cf6cdc1c22a7d6bc12f88a195df6817, 0xfab94e3e7cf6cdc1c22a7d6bc12f88a195df6817)
[SCRAPE | Fri May 28 23:12:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: QueenVenus not found on sniffer
[SUCCESS | Fri May 28 23:12:46 2021 | main.py | <module>]: success adding (1f96ab26d4a84afc86893b91b5813a87, QueenVenus, https://bscscan.com/token/0x4dc3c65e19d7c125e256e655eb68196c80552e81, 0x4dc3c65e19d7c125e256e655eb68196c80552e81)
[SCRAPE | Fri May 28 23:12:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MomsSpaghetti not found on sniffer
[SUCCESS | Fri May 28 23:12:47 2021 | main.py | <module>]: success adding (30ccf55cbbd149fbb48bd0e39df6ec63, MomsSpaghetti, https://bscscan.com/token/0x38186a73297fd828731bd377b7a4db58d3f0894c, 0x38186a73297fd828731bd377b7a4db58d3f0894c)
[SCRAPE | Fri May 28 23:12:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WLEK not found on sniffer
[SUCCESS | Fri May 28 23:12:48 2021 | main.py | <module>]: success adding (bde3f0df4d8b48359b9f0a301f6e14e4, WLEK, https://bscscan.com/token/0x1c70726eb7f73953d490271b7b5cd54cf6a53353, 0x1c70726eb7f73953d490271b7b5cd54cf6a53353)
[SCRAPE | Fri May 28 23:12:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ROXY not found on sniffer
[SUCCESS | Fri May 28 23:12:50 2021 | main.py | <module>]: success adding (97640ecf9c044c31875556cfc50e6bfe, ROXY, https://bscscan.com/token/0xc3b439737392543eaeec97d76c5e12ff814052e4, 0xc3b439737392543eaeec97d76c5e12ff814052e4)
[SCRAPE | Fri May 28 23:12:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SausageParty not found on sniffer
[SUCCESS | Fri May 28 23:12:51 2021 | main.py | <module>]: success adding (42eb8a78f15b4ce0bdbb4e39dc1e6303, SausageParty, https://bscscan.com/token/0xcb5c880355901977248c72b6aae79eae99f5124c, 0xcb5c880355901977248c72b6aae79eae99f5124c)
[SCRAPE | Fri May 28 23:12:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: weflytothemoonifyoubuy not found on sniffer
[SUCCESS | Fri May 28 23:12:53 2021 | main.py | <module>]: success adding (2e465f11ad1f427aa6ba73f65c400e82, weflytothemoonifyoubuy, https://bscscan.com/token/0x794329b6ea5dd6ddecf5f3e4de65c9b888f3e294, 0x794329b6ea5dd6ddecf5f3e4de65c9b888f3e294)
[SCRAPE | Fri May 28 23:12:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MOONDOGE FINANCE  not found on sniffer
[SUCCESS | Fri May 28 23:12:54 2021 | main.py | <module>]: success adding (c90f184cc28546b8bf7d23ef33d96d6c, MOONDOGE FINANCE , https://bscscan.com/token/0x7833ff77e212a5cb21fa7a8035e57b7f5303bb9d, 0x7833ff77e212a5cb21fa7a8035e57b7f5303bb9d)
[SEVERE | Fri May 28 23:12:56 2021 | main.py | <module>]: *** print_tb:
  File "main.py", line 95, in <module>
    logger.log(result, level="SUCCESS")
[SEVERE | Fri May 28 23:12:56 2021 | main.py | <module>]: *** print_exception:
Traceback (most recent call last):
  File "main.py", line 95, in <module>
    logger.log(result, level="SUCCESS")
  File "Z:\Repos\cryptovesting\pyFiles\logManager.py", line 43, in log
    file.write(line)
UnicodeEncodeError: 'charmap' codec can't encode character '\u0110' in position 109: character maps to <undefined>
[COMPLETE | Fri May 28 23:12:56 2021 | main.py | <module>]: Total Coins added to database: 0
[COMPLETE | Fri May 28 23:12:56 2021 | main.py | <module>]: Total Number of Similar coins added to database: 0
[COMPLETE | Fri May 28 23:12:56 2021 | main.py | <module>]: Checked a total of: 0
[COMPLETE | Fri May 28 23:12:56 2021 | main.py | <module>]: Total Number of Coins added not on TokenSniffer: 63
